E07000125,Rossendale,120,250,325,110,150,225,155,150,115,45,60,345,215,5,35,125,160,1,E07000125,6,288,270,65,105,148,154,81,169,63,96,367,251,3,56,93,153
E07000126,South Ribble,190,290,545,175,155,320,170,180,245,80,125,555,340,10,85,170,265,1,E07000126,40,302,504,149,112,228,119,133,292,108,158,602,415,6,76,176,311
E07000127,West Lancashire,455,300,565,185,225,320,255,240,205,75,160,610,355,10,70,170,265,1,E07000127,110,390,565,127,159,261,213,210,304,127,296,650,542,5,103,137,351
E07000128,Wyre,430,290,620,160,175,430,190,270,200,45,120,535,285,20,50,155,240,1,E07000128,65,268,587,120,111,299,153,169,257,81,207,523,375,4,67,126,330
E07000129,Blaby,120,290,645,125,150,240,210,135,215,590,250,580,305,20,65,170,210,1,E07000129,24,479,651,139,166,236,228,119,305,196,301,738,450,6,95,234,388
E07000130,Charnwood,210,715,825,240,325,530,305,365,460,130,205,"1,765",660,25,145,315,410,1,E07000130,54,643,829,203,285,375,270,236,1130,163,393,1261,519,5,161,282,570
E07000131,Harborough,580,305,515,150,255,330,185,225,290,195,245,910,420,35,110,175,300,1,E07000131,66,400,464,113,210,284,177,236,427,144,238,994,491,5,130,189,636
E07000132,Hinckley and Bosworth,290,420,550,150,225,285,280,240,270,80,165,710,350,25,100,160,295,1,E07000132,45,405,399,100,151,223,213,135,318,89,207,571,324,4,95,119,372
E07000133,Melton,380,155,305,80,115,160,85,115,105,40,80,425,195,15,45,80,145,1,E07000133,65,160,228,53,72,86,76,107,125,54,113,345,205,1,44,55,134
E07000134,North West Leicestershire,205,315,490,185,220,275,280,200,235,105,145,685,350,25,100,130,255,1,E07000134,33,437,607,109,141,186,278,139,302,173,199,888,451,2,117,97,356
E07000135,Oadby and Wigston,10,200,235,60,130,165,95,95,130,45,75,265,130,0,40,185,105,1,E07000135,4,207,181,59,90,128,91,58,176,46,128,246,145,1,60,179,147
E07000136,Boston,325,130,245,105,95,180,285,130,40,25,55,155,175,10,30,105,120,1,E07000136,118,149,178,82,72,143,211,82,73,28,114,176,160,,36,106,159
E07000137,East Lindsey,"1,120",345,630,210,215,530,175,575,105,40,135,420,335,60,75,165,325,1,E07000137,257,293,462,125,115,296,100,248,140,60,189,408,238,7,63,102,337
E07000138,Lincoln,20,150,330,110,85,260,125,220,130,50,100,345,175,5,60,170,195,1,E07000138,39,192,424,84,101,215,117,143,242,69,232,455,287,6,84,482,365
E07000139,North Kesteven,505,265,655,160,160,240,380,205,155,50,135,525,285,50,90,165,225,1,E07000139,122,287,550,89,94,195,433,110,388,65,183,667,313,12,98,116,221
E07000140,South Holland,685,200,490,130,195,235,785,150,100,45,60,325,280,20,55,110,165,1,E07000140,195,213,381,79,171,159,857,88,149,60,129,363,344,2,41,86,239
E07000141,South Kesteven,495,365,775,190,305,435,255,280,335,120,200,"1,030",440,45,115,220,315,1,E07000141,165,435,657,122,191,315,232,195,424,293,331,1086,468,13,114,202,414
E07000142,West Lindsey,600,235,525,150,125,205,230,200,105,45,130,495,250,55,75,130,195,1,E07000142,160,256,442,98,90,145,222,108,165,51,168,496,234,11,67,109,269
E07000143,Breckland,725,455,660,195,225,355,215,260,170,70,120,640,375,65,85,180,295,1,E07000143,189,447,558,116,114,225,166,177,248,73,220,594,377,10,83,119,333
E07000144,Broadland,380,335,990,185,215,310,415,220,260,85,175,710,415,45,80,205,270,1,E07000144,100,439,763,108,144,235,351,182,366,164,242,877,491,3,76,168,316
E07000145,Great Yarmouth,125,215,365,100,95,270,100,360,60,25,70,475,245,25,30,130,205,1,E07000145,27,360,371,69,64,173,76,174,118,67,140,416,235,6,34,151,220
E07000146,King's Lynn and West Norfolk,760,365,900,220,215,470,225,370,175,55,140,565,365,70,75,195,300,1,E07000146,232,370,752,141,128,308,148,211,252,84,268,579,344,10,56,171,398
E07000147,North Norfolk,615,270,555,140,155,415,105,445,150,35,115,460,305,80,55,150,285,1,E07000147,119,286,370,64,79,224,50,190,202,52,193,385,225,,61,69,302
E07000148,Norwich,30,245,375,175,175,455,145,395,360,115,185,810,330,5,105,310,360,1,E07000148,82,564,672,153,199,341,141,351,660,230,460,1184,890,13,142,397,623
E07000149,South Norfolk,730,340,755,215,205,335,210,275,305,80,165,920,385,85,100,260,300,1,E07000149,152,327,499,102,131,224,107,179,401,104,230,848,370,6,100,208,385
E07000150,Corby,15,220,215,195,95,145,360,100,95,25,60,265,180,5,35,120,120,1,E07000150,16,261,204,166,62,111,325,64,164,34,119,330,223,3,43,166,163
E07000151,Daventry,465,310,455,175,225,225,275,155,275,50,160,870,365,45,105,135,270,1,E07000151,60,343,321,86,140,180,229,88,318,83,179,1472,350,6,71,73,284
E07000152,East Northamptonshire,275,230,570,135,180,235,300,190,210,65,115,610,295,35,95,160,235,1,E07000152,65,279,472,101,117,201,291,99,297,82,171,599,549,3,98,112,294
E07000153,Kettering,140,280,550,150,165,265,355,205,220,60,115,540,290,15,85,165,220,1,E07000153,39,355,498,123,103,210,307,102,268,100,182,633,469,2,72,220,394
E07000154,Northampton,25,460,"1,115",280,320,545,"1,215",405,635,185,235,"1,685",785,15,185,540,510,1,E07000154,42,691,1112,268,349,497,1127,376,1306,314,468,1685,1174,12,204,714,966
E07000155,South Northamptonshire,475,295,670,175,200,215,155,195,440,80,165,"1,080",540,55,105,145,320,1,E07000155,69,314,471,110,161,200,105,127,511,146,234,1045,476,6,114,112,363
E07000156,Wellingborough,95,280,430,130,180,205,345,140,185,40,90,475,275,15,65,125,205,1,E07000156,34,332,1414,104,146,174,299,140,301,67,179,530,364,3,59,137,229
E07000163,Craven,775,195,390,75,145,255,105,250,125,45,130,430,215,25,30,235,200,1,E07000163,44,237,290,46,72,164,45,139,187,74,182,442,221,4,35,155,229
E07000164,Hambleton,"1,380",305,515,160,210,315,125,300,140,75,185,730,350,45,75,165,280,1,E07000164,179,318,374,86,103,183,73,141,195,78,201,675,253,2,65,101,315
E07000165,Harrogate,"1,120",435,910,255,445,620,185,470,550,200,430,"1,745",675,50,165,330,540,1,E07000165,154,569,812,174,297,524,153,374,774,311,706,1945,788,5,211,283,878
E07000166,Richmondshire,770,125,275,75,75,155,80,220,75,15,95,300,170,35,40,70,185,1,E07000166,64,116,248,57,49,101,79,97,104,34,136,350,149,3,28,43,162
E07000167,Ryedale,"1,100",235,345,110,120,220,90,245,85,40,100,340,200,35,40,85,220,1,E07000167,120,198,208,45,63,120,38,105,122,46,110,281,99,,33,51,149
E07000168,Scarborough,680,235,460,110,115,400,105,645,95,45,135,335,245,35,40,175,280,1,E07000168,101,269,432,77,57,262,60,313,170,135,332,415,181,1,58,105,427
E07000169,Selby,490,235,455,135,165,250,240,210,190,50,100,590,275,40,60,110,185,1,E07000169,73,235,365,79,113,135,129,99,216,70,146,533,239,1,61,65,190
E07000170,Ashfield,70,315,480,145,140,285,165,180,125,35,60,315,210,5,50,110,200,1,E07000170,7,332,374,143,100,180,117,109,164,46,105,408,186,3,43,105,176
E07000171,Bassetlaw,385,335,535,170,185,305,250,260,160,65,115,530,250,30,80,150,250,1,E07000171,100,371,498,83,126,215,165,133,211,96,219,519,303,6,61,145,264
E07000172,Broxtowe,40,315,490,115,140,265,145,195,250,60,125,535,255,5,65,190,225,1,E07000172,14,331,578,107,122,248,107,170,796,92,235,605,331,5,89,291,304
E07000173,Gedling,80,230,650,135,125,295,140,165,195,65,110,495,265,15,80,185,215,1,E07000173,19,301,519,99,119,208,86,149,292,71,183,571,262,5,74,175,278
E07000174,Mansfield,35,200,485,165,140,255,155,175,115,45,90,285,215,5,50,150,180,1,E07000174,20,301,498,127,116,244,146,141,182,73,196,360,302,11,67,148,207
E07000175,Newark and Sherwood,445,375,625,175,215,345,240,275,210,75,175,755,345,35,75,195,290,1,E07000175,127,341,452,97,113,229,188,136,274,104,280,697,301,6,63,133,339
E07000176,Rushcliffe,275,280,600,115,200,325,110,220,620,110,210,"1,195",420,25,105,300,290,1,E07000176,60,357,567,80,142,278,102,155,809,157,352,1168,498,8,158,226,588
E07000177,Cherwell,535,365,770,265,265,355,255,315,525,90,240,"1,310",570,50,110,235,415,1,E07000177,117,540,771,219,217,343,239,267,746,140,443,1592,753,10,121,264,619
E07000178,Oxford,30,135,395,60,110,370,100,360,590,75,155,"1,110",385,5,215,355,415,1,E07000178,31,240,430,63,153,299,118,323,932,167,391,1524,645,8,370,437,740
E07000179,South Oxfordshire,375,390,930,210,295,430,225,340,860,125,310,"1,970",720,55,145,260,570,1,E07000179,70,439,663,105,216,336,192,245,1035,212,512,1898,781,3,144,226,726
E07000180,Vale of White Horse,310,325,710,155,210,280,150,240,555,60,175,"1,310",475,35,150,190,430,1,E07000180,90,336,532,110,149,260,119,144,712,84,305,1441,479,2,158,231,537
E07000181,West Oxfordshire,400,290,785,185,200,350,125,275,465,80,205,"1,090",410,45,100,200,415,1,E07000181,110,409,705,154,159,287,102,198,682,149,345,1325,518,4,108,171,695
E07000187,Mendip,780,425,770,180,190,390,180,335,355,65,200,830,425,35,100,165,335,1,E07000187,155,481,695,133,109,317,114,211,521,81,324,888,420,10,134,131,536
E07000188,Sedgemoor,685,395,655,185,170,315,200,335,210,85,145,670,315,40,70,155,260,1,E07000188,75,365,517,114,114,218,130,179,289,71,258,657,440,4,84,90,432
E07000189,South Somerset,"1,165",515,970,280,250,480,175,380,360,100,210,960,485,65,110,250,420,1,E07000189,205,557,709,161,163,319,140,263,486,103,307,953,543,17,119,207,585
E07000190,Taunton Deane,655,245,600,180,175,330,115,250,225,100,195,720,315,35,80,255,285,1,E07000190,194,311,662,143,148,288,114,185,406,146,419,957,399,7,124,237,518
E07000191,West Somerset,530,70,155,55,40,130,40,170,45,15,30,175,110,20,20,40,130,1,E07000191,38,78,89,24,12,55,22,62,68,15,72,124,59,,19,25,118
E07000192,Cannock Chase,25,335,665,170,190,280,240,195,145,35,95,425,230,10,60,105,195,1,E07000192,18,429,811,150,148,231,255,124,256,83,180,599,373,4,69,111,456
E07000193,East Staffordshire,480,320,565,160,205,330,330,260,245,75,150,710,335,20,95,195,255,1,E07000193,57,424,549,130,193,285,317,192,325,101,214,1072,407,3,130,186,352
E07000194,Lichfield,280,325,650,175,260,280,295,240,280,100,205,865,545,20,75,170,325,1,E07000194,73,433,678,141,186,275,395,205,405,196,368,1064,519,3,120,149,503
E07000195,Newcastle-under-Lyme,185,250,485,135,170,290,205,240,185,55,100,495,255,5,80,190,265,1,E07000195,36,367,496,107,163,267,160,148,278,148,188,563,379,5,98,252,329
E07000196,South Staffordshire,260,295,735,140,195,280,180,215,190,75,150,700,265,15,75,155,275,1,E07000196,66,355,632,97,122,197,151,116,241,103,209,632,325,7,69,147,330
E07000197,Stafford,635,315,640,185,245,365,185,260,335,70,180,810,380,25,110,240,325,1,E07000197,76,374,536,109,173,280,143,174,429,110,256,861,402,4,118,249,398
E07000198,Staffordshire Moorlands,940,300,505,145,145,240,220,240,130,40,80,470,295,25,50,135,205,1,E07000198,52,323,376,82,98,158,114,115,157,50,135,473,207,2,56,58,215
E07000199,Tamworth,5,230,335,90,115,175,225,125,130,40,80,335,165,10,35,80,160,1,E07000199,15,283,368,72,84,156,222,92,210,67,122,376,274,4,47,76,228
E07000200,Babergh,425,290,590,145,180,265,120,215,225,80,130,640,300,50,65,125,255,1,E07000200,88,325,437,83,121,198,102,124,355,115,227,653,386,3,59,90,346
E07000201,Forest Heath,235,150,345,80,105,145,90,155,115,35,75,290,170,20,45,85,350,1,E07000201,84,182,213,53,51,104,60,112,191,44,99,354,187,,35,59,205
E07000202,Ipswich,15,175,560,160,135,325,345,275,310,90,145,565,330,5,70,255,310,1,E07000202,38,288,587,125,117,275,344,231,516,132,372,656,549,4,100,293,508
E07000203,Mid Suffolk,755,320,660,200,200,260,180,175,235,80,115,710,360,70,80,150,305,1,E07000203,112,372,657,144,104,184,154,123,343,112,186,868,447,4,84,118,338
E07000204,St Edmundsbury,355,325,630,180,185,320,165,230,220,75,205,705,380,50,70,175,295,1,E07000204,126,415,586,123,177,248,128,171,387,117,314,901,504,5,94,249,425
E07000205,Suffolk Coastal,555,290,650,155,190,420,435,360,345,55,175,790,395,65,85,220,380,1,E07000205,142,297,496,101,120,288,404,184,445,93,296,804,414,4,95,126,439
E07000206,Waveney,275,255,555,135,130,360,115,280,140,50,95,595,275,40,70,125,260,1,E07000206,79,351,543,92,91,229,101,174,215,68,200,620,296,7,66,119,392
E07000207,Elmbridge,35,250,780,120,290,465,135,265,"1,230",190,345,"2,595",915,0,140,310,695,1,E07000207,35,474,1126,127,308,414,160,328,1462,426,853,3039,1336,8,175,310,1381
E07000208,Epsom and Ewell,10,90,545,75,130,190,85,145,490,70,105,905,375,0,60,165,245,1,E07000208,20,144,535,63,101,207,69,124,592,126,347,997,491,6,107,225,593
E07000209,Guildford,130,280,900,170,265,375,115,240,955,170,270,"1,940",675,20,150,280,505,1,E07000209,61,487,696,125,231,372,119,229,1233,336,617,2045,966,9,174,276,1037
E07000210,Mole Valley,140,205,660,140,195,315,85,180,640,140,180,"1,365",480,10,85,195,380,1,E07000210,63,278,561,78,171,228,93,143,730,280,454,1713,677,6,101,169,899
E07000211,Reigate and Banstead,75,265,"1,105",165,240,395,170,275,790,195,210,"1,645",710,5,125,320,415,1,E07000211,24,414,1144,151,250,426,155,248,1140,347,587,2530,984,10,151,375,951
E07000212,Runnymede,40,210,575,150,215,205,160,165,545,80,165,830,405,0,80,160,280,1,E07000212,17,295,530,96,168,198,150,146,681,196,424,1085,684,2,87,250,546
E07000213,Spelthorne,15,185,640,140,165,285,490,160,690,50,115,780,415,0,55,140,250,1,E07000213,7,307,607,87,154,203,1887,143,749,105,249,809,513,8,79,186,867
E07000214,Surrey Heath,45,210,565,145,160,255,110,200,625,95,130,"1,115",440,10,90,185,330,1,E07000214,27,316,599,102,116,262,104,166,880,178,349,1415,654,11,89,197,563
E07000215,Tandridge,145,215,790,130,190,265,105,150,485,100,185,"1,050",495,15,95,185,335,1,E07000215,54,337,832,84,183,265,122,138,863,239,498,1350,861,10,106,193,706
E07000216,Waverley,195,325,810,160,245,445,105,280,945,510,350,"2,100",745,20,150,240,575,1,E07000216,78,450,890,140,274,421,124,282,1352,298,738,2466,1045,8,190,234,1034
E07000217,Woking,25,205,465,125,175,250,115,200,900,110,140,"1,320",450,0,85,200,325,1,E07000217,18,298,540,95,183,276,110,179,1159,177,404,1510,849,13,116,214,785
E07000218,North Warwickshire,190,250,390,125,115,190,205,170,145,40,100,375,260,15,45,80,160,1,E07000218,27,290,354,74,75,138,150,97,195,75,174,391,292,4,65,46,239
E07000219,Nuneaton and Bedworth,40,360,410,160,155,290,395,170,215,60,80,570,330,5,55,145,225,1,E07000219,28,472,463,142,124,225,359,103,286,97,149,585,383,4,68,173,312
E07000220,Rugby,275,255,475,175,165,265,865,215,335,60,145,955,380,20,95,145,250,1,E07000220,43,345,374,123,128,250,1116,148,427,88,287,886,397,7,96,161,410
E07000221,Stratford-on-Avon,780,475,850,250,345,485,155,430,495,145,370,"1,775",670,50,160,210,510,1,E07000221,150,612,693,188,237,411,145,274,768,246,595,1703,874,7,161,185,674
E07000222,Warwick,200,415,620,160,270,475,160,370,740,130,300,"2,320",650,20,155,315,435,1,E07000222,82,612,756,161,256,443,201,309,1087,225,515,2781,963,13,174,312,783
E07000223,Adur,30,190,450,75,110,175,70,110,195,40,50,320,205,0,50,100,155,1,E07000223,9,182,415,50,77,141,87,70,275,71,134,419,225,2,64,82,340
E07000224,Arun,145,405,890,175,210,410,150,335,375,70,175,855,440,20,90,255,365,1,E07000224,59,433,592,98,150,349,98,202,482,88,374,809,505,6,97,205,818
E07000225,Chichester,535,370,830,170,245,485,125,330,450,85,270,"1,325",580,30,120,220,475,1,E07000225,142,445,802,133,167,384,122,288,588,186,499,1303,653,4,120,183,926
E07000226,Crawley,10,190,450,100,170,220,250,150,360,85,85,550,385,0,75,150,205,1,E07000226,14,291,422,91,149,208,248,119,458,145,211,750,512,6,94,212,495
E07000227,Horsham,420,470,885,215,355,425,145,275,765,145,245,"1,635",670,25,130,245,495,1,E07000227,104,587,809,185,247,401,185,214,1129,260,460,1825,882,5,124,241,855
E07000228,Mid Sussex,220,370,980,160,300,455,155,270,790,195,240,"1,610",675,20,140,280,500,1,E07000228,63,480,878,140,282,477,197,266,1083,304,471,1666,934,9,159,404,849
E07000229,Worthing,10,180,505,85,110,315,80,255,360,65,125,675,330,5,70,240,285,1,E07000229,21,319,809,119,148,306,92,238,637,164,422,1012,714,8,108,300,709
E07000234,Bromsgrove,190,280,945,190,235,280,"1,980",175,355,95,240,870,685,15,120,245,285,1,E07000234,52,338,816,125,147,228,594,134,465,171,275,918,800,4,115,237,473
E07000235,Malvern Hills,665,305,425,120,200,270,80,225,270,55,180,715,285,40,70,145,225,1,E07000235,86,336,366,84,120,186,55,255,403,95,238,700,330,3,77,128,450
E07000236,Redditch,35,340,385,135,155,170,135,120,215,45,75,460,230,5,55,110,135,1,E07000236,21,452,384,97,111,176,127,97,344,92,155,556,551,3,75,100,289
E07000237,Worcester,15,180,295,105,125,285,150,220,220,60,105,575,240,10,70,175,255,1,E07000237,23,283,339,75,134,224,111,149,366,112,226,690,376,10,90,167,373
E07000238,Wychavon,740,430,740,220,315,405,235,295,365,95,255,"1,065",555,50,100,205,360,1,E07000238,137,522,761,162,264,343,186,237,539,194,451,1172,957,7,111,211,722
E07000239,Wyre Forest,165,270,490,175,190,285,150,225,155,55,100,495,265,10,70,135,245,1,E07000239,34,349,481,116,134,231,115,129,230,105,184,555,344,1,59,104,311
E07000240,St Albans,75,290,825,135,335,470,165,315,"1,265",185,290,"2,545","1,200",10,200,515,555,1,E07000240,34,476,1105,137,305,511,214,321,1991,308,773,2783,1841,9,222,544,959
E07000241,Welwyn Hatfield,35,280,670,140,240,260,245,170,585,90,220,"1,020",440,5,90,245,280,1,E07000241,21,323,649,99,175,282,210,170,777,165,426,1272,706,7,126,356,578
E07000242,East Hertfordshire,240,595,"1,145",220,335,440,"1,970",430,750,155,320,"1,715",870,30,150,325,480,1,E07000242,76,651,1288,191,261,385,1473,306,985,268,561,1810,1438,8,171,247,1441
E07000243,Stevenage,5,160,545,100,115,175,145,125,320,205,140,505,230,5,55,165,155,1,E07000243,14,233,495,64,92,183,119,82,533,87,162,705,411,6,65,394,552
E08000001,Bolton,85,710,"1,180",370,480,900,440,525,460,215,290,"1,335",760,5,155,605,595,1,E08000001,30,957,1636,335,501,971,758,485,782,382,744,1803,1243,17,267,930,892
E08000002,Bury,70,475,915,275,360,685,705,395,410,190,350,"1,170",965,0,115,420,480,1,E08000002,27,680,1043,241,405,743,471,325,759,317,828,1548,973,12,191,430,976
E08000003,Manchester,15,790,"1,385",345,"1,165","4,545",800,"1,375","1,790",480,990,"4,205","1,760",5,355,"1,315","1,170",1,E08000003,52,1936,2335,583,1712,2415,1174,2180,3400,1287,2882,6299,4602,38,717,2826,3355
E08000004,Oldham,75,620,965,285,325,630,610,470,330,115,195,825,620,5,110,365,445,1,E08000004,22,725,1042,234,316,540,441,347,473,173,409,1017,930,11,180,409,796
E08000005,Rochdale,120,550,860,245,370,600,570,405,300,115,205,785,600,0,100,465,400,1,E08000005,16,594,869,177,322,504,605,237,441,122,348,808,1180,12,144,631,539
E08000006,Salford,30,465,"1,015",215,505,810,640,410,615,240,500,"1,455",785,0,150,450,455,1,E08000006,26,713,1015,190,534,699,473,380,1025,324,895,1896,1251,11,201,505,1663
E08000007,Stockport,75,750,"1,290",375,615,895,310,570,925,335,400,"2,455","1,065",0,185,645,775,1,E08000007,39,1053,1433,339,623,822,366,611,1446,580,947,3001,3580,14,234,692,1737
E08000008,Tameside,50,645,880,255,315,590,280,425,310,110,160,860,440,0,100,320,425,1,E08000008,12,731,886,223,251,501,266,223,501,189,438,1125,817,16,153,306,671
E08000009,Trafford,55,480,"1,005",230,510,735,305,450,"1,025","1,380",585,"2,375","1,185",0,190,685,630,1,E08000009,43,893,1229,269,507,768,339,604,1573,611,1361,3399,3804,12,284,891,1370
E08000010,Wigan,125,680,"1,405",395,375,740,635,550,445,110,220,"1,295",695,5,145,405,630,1,E08000010,32,721,1421,282,274,544,560,323,642,159,379,1558,773,17,212,318,838
E08000011,Knowsley,35,305,515,65,130,235,335,140,140,55,60,495,405,5,55,160,190,1,E08000011,14,304,545,66,77,148,254,81,191,87,128,381,328,9,83,191,219
E08000012,Liverpool,10,605,"1,415",275,425,"1,205",880,"1,090",760,335,550,"2,485","1,400",5,280,860,960,1,E08000012,32,1050,2137,388,517,1053,938,1380,1328,586,1752,2766,2610,32,520,869,2469
E08000013,St. Helens,85,345,625,175,160,395,385,310,225,65,105,715,415,5,70,220,315,1,E08000013,21,365,642,107,117,264,310,176,280,124,227,709,442,9,96,178,338
E08000014,Sefton,75,425,"1,080",290,285,705,475,480,405,160,275,"1,285",650,10,155,440,650,1,E08000014,47,585,1223,242,277,594,419,462,623,278,757,1302,1041,10,212,484,1193
E08000015,Wirral,75,495,"1,010",265,280,755,325,590,545,160,270,"1,730",795,5,185,545,675,1,E08000015,47,664,1156,201,273,588,322,463,825,257,680,3852,1635,32,270,508,1111
E08000016,Barnsley,250,490,"1,070",265,260,565,510,470,260,100,200,730,405,5,165,250,370,1,E08000016,48,644,1040,200,210,400,374,265,399,159,404,900,545,9,147,209,517
E08000017,Doncaster,315,580,"1,305",415,350,750,920,585,290,140,240,"1,085","1,395",25,175,415,490,1,E08000017,100,798,1480,343,321,587,738,498,501,384,512,1422,933,1069,219,514,751
E08000018,Rotherham,145,615,"1,195",285,320,640,575,425,370,135,180,860,525,20,165,345,430,1,E08000018,43,744,1233,199,260,534,378,274,540,180,348,948,656,14,175,449,479
E08000019,Sheffield,180,"1,385","1,925",505,760,"1,335",645,"1,055","1,145",280,540,"2,475","1,160",10,340,"1,025","1,140",1,E08000019,69,1932,2371,512,681,1194,498,1011,1996,462,1273,3347,2155,23,511,1365,2368
E08000021,Newcastle upon Tyne,45,350,745,185,225,735,165,745,610,200,390,"1,510",630,15,170,525,680,1,E08000021,27,686,912,188,242,610,252,792,1013,370,1111,1803,871,8,279,658,1140
E08000022,North Tyneside,45,380,665,180,190,430,135,435,365,80,145,895,400,0,105,265,345,1,E08000022,26,505,776,148,173,321,99,303,585,120,368,1019,506,4,142,237,660
E08000023,South Tyneside,25,290,455,85,95,325,125,335,140,45,70,615,290,0,65,155,250,1,E08000023,11,443,530,61,65,219,105,248,202,66,158,523,359,3,80,98,456
E08000024,Sunderland,55,460,805,210,205,635,260,580,265,85,145,820,435,0,115,295,455,1,E08000024,19,551,683,147,146,381,186,435,367,118,311,774,457,5,171,245,510
E08000025,Birmingham,50,"2,645","3,045","1,125","1,730","3,595","2,075","1,950","2,535",620,"1,320","5,615","5,285",15,850,"2,770","1,885",1,E08000025,93,3951,4026,1208,2056,3508,2176,3358,4744,1268,3254,7269,12700,60,1445,4095,6765
E08000026,Coventry,40,700,940,385,380,835,860,490,940,155,285,"1,920",800,10,180,590,555,1,E08000026,39,1015,1072,359,470,1304,924,585,1836,373,771,2703,1494,25,336,905,1165
E08000027,Dudley,25,"1,090","1,385",430,565,840,515,540,470,155,250,"1,300",665,0,285,510,575,1,E08000027,35,1629,1715,399,466,752,491,371,784,347,654,1988,1188,24,218,557,978
E08000028,Sandwell,10,975,890,420,575,920,"1,010",580,355,115,260,815,620,0,175,575,460,1,E08000028,12,1157,1010,322,455,830,862,446,557,177,425,1023,841,11,201,675,678
E08000029,Solihull,125,310,"1,050",155,325,495,270,295,845,245,390,"1,855",725,10,170,465,485,1,E08000029,34,578,1105,168,295,440,244,309,1066,422,916,2216,1266,6,213,555,937
E08000030,Walsall,40,830,"1,090",310,415,725,685,465,315,100,225,850,540,0,145,460,465,1,E08000030,13,1092,1183,270,350,543,618,370,499,180,430,1051,773,18,179,533,628
E08000031,Wolverhampton,10,695,960,285,380,815,690,430,385,140,240,895,570,0,125,515,425,1,E08000031,17,963,1128,305,394,691,774,347,615,229,517,1205,866,24,188,711,713
E08000032,Bradford,320,"1,185","1,565",655,880,"1,770",730,"1,095",895,300,550,"2,275","1,230",10,305,950,950,1,E08000032,54,1509,1583,467,795,1460,536,1220,1310,505,1029,2378,1874,13,446,1135,1630
E08000033,Calderdale,290,770,"1,000",300,400,705,285,565,555,150,230,"1,200",520,10,185,395,540,1,E08000033,44,871,1119,215,316,546,219,376,699,269,515,1473,732,11,223,389,758
E08000034,Kirklees,365,"1,375","1,785",630,755,"1,475",695,"1,000",780,250,495,"2,080","1,120",10,280,850,835,1,E08000034,72,1769,1896,463,645,1179,499,616,1205,413,975,2541,1372,11,343,902,1198
E08000035,Leeds,340,"1,600","3,355",800,"1,140","2,115","1,660","1,620","2,200",715,"1,220","5,260","2,595",30,450,"1,500","1,625",1,E08000035,119,2685,3793,841,1146,2006,1843,1684,3637,1364,2695,6603,3680,29,654,1981,3299
E08000036,Wakefield,205,745,"1,330",450,405,875,850,695,420,170,300,"1,140",710,20,185,465,575,1,E08000036,54,961,1292,317,357,651,624,360,672,342,524,1856,844,9,205,425,712
E08000037,Gateshead,60,400,675,205,255,490,170,395,285,85,195,745,430,0,100,245,345,1,E08000037,18,582,869,169,211,421,204,339,461,155,466,1055,592,7,162,308,664
E09000001,City of London,25,700,575,20,525,490,220,420,"1,835","3,115",860,"7,855","6,475",5,185,225,890,1,E09000001,107,2414,1653,162,1033,934,631,818,5050,8648,2487,10034,16675,36,496,620,3016
E09000002,Barking and Dagenham,10,290,"1,355",210,340,495,505,300,580,60,125,870,650,0,135,590,270,1,E09000002,10,386,1474,175,361,580,580,349,929,110,324,944,972,13,258,1230,920
E09000003,Barnet,25,595,"2,975",325,"1,155","1,600",515,815,"2,555",395,"1,950","4,990","2,150",5,435,"1,160","1,420",1,E09000003,89,1729,4914,585,1978,2625,983,2236,5854,1608,7319,8566,7575,45,918,1959,6826
E09000004,Bexley,5,420,"1,810",215,265,550,330,415,"1,040",140,175,"1,525",750,0,175,585,460,1,E09000004,22,564,2027,178,290,504,377,384,1498,295,508,1956,1845,26,248,1018,1171
E09000005,Brent,0,540,"2,070",380,905,"1,365",570,690,"1,800",200,675,"2,580","1,255",0,285,745,875,1,E09000005,19,830,2558,411,1067,1701,728,1153,2802,539,1943,3151,2404,16,493,1143,2696
E09000006,Bromley,60,485,"2,300",250,480,940,260,615,"2,020",300,435,"3,455","1,370",0,355,740,"1,050",1,E09000006,38,744,2425,224,436,832,284,689,2437,636,1428,3430,2340,27,441,886,2394
E09000007,Camden,25,810,"1,270",130,"1,115","1,745",300,"1,300","4,105",680,"1,330","9,725","2,820",10,490,"1,060","2,525",1,E09000007,125,2436,4299,500,2334,3085,882,2321,10562,2606,5017,13583,10758,87,1131,1678,7763
E09000008,Croydon,20,490,"2,145",335,495,"1,110",395,755,"1,940",245,430,"2,965","1,290",0,345,"1,030",835,1,E09000008,37,932,2521,369,699,1672,507,1188,2730,502,1745,3686,2444,27,602,1556,4158
E09000009,Ealing,10,695,"2,295",360,"1,055","1,665",735,730,"2,400",210,620,"3,315","1,555",0,330,795,"1,115",1,E09000009,29,948,2648,352,999,1577,729,963,3075,398,1640,3985,2205,31,522,994,2490
E09000010,Enfield,30,505,"1,965",340,685,"1,015",515,580,"1,245",175,570,"2,300","1,210",0,245,805,780,1,E09000010,28,864,2457,362,859,1282,567,1448,2086,469,1939,3184,2526,25,409,1296,2472
E09000011,Greenwich,5,330,"1,250",155,250,720,295,465,"1,435",130,235,"2,180",935,0,240,720,610,1,E09000011,17,504,1379,135,294,687,328,506,1785,249,679,2005,1426,24,417,1312,1665
